"Date","Open","High","Low","Close","Volume","MarketCap"
2017-07-05,0.131036,0.13245,0.125043,0.128955,1464870,128955000
2017-07-06,0.129022,0.130231,0.116971,0.121223,1763210,121223000
2017-07-07,0.120991,0.123085,0.102212,0.107727,1545740,107727000
2017-07-08,0.107888,0.109217,0.097161,0.10557,1420600,105570000
2017-07-09,0.104821,0.110446,0.103561,0.106766,1158370,106766000
2017-07-10,0.107231,0.112142,0.085872,0.089701,1313930,89701400
2017-07-11,0.089364,0.095027,0.080146,0.088201,1465010,88200700
2017-07-12,0.088,0.102524,0.081807,0.101409,1141360,101409000
2017-07-13,0.102564,0.103251,0.088281,0.091283,900748,91282500
2017-07-14,0.09119,0.092632,0.082882,0.086166,739315,86166100
2017-07-15,0.086559,0.086673,0.07632,0.078687,554900,78686600
2017-07-16,0.078505,0.079295,0.066209,0.071781,676056,71781000
2017-07-17,0.071688,0.089585,0.071585,0.088821,736536,88821000
2017-07-18,0.088563,0.102722,0.084905,0.095676,1126870,95676400
2017-07-19,0.096023,0.099194,0.079181,0.081988,1404020,81987600
2017-07-20,0.082399,0.100526,0.082298,0.098187,1164030,98187100
2017-07-21,0.099334,0.106447,0.096932,0.102899,953786,102899000
2017-07-22,0.102672,0.134748,0.102672,0.134653,1774790,134653000
2017-07-23,0.136293,0.138662,0.118182,0.129342,1630410,129342000
2017-07-24,0.127953,0.168806,0.121486,0.144172,4271920,144172000
2017-07-25,0.144234,0.15871,0.114821,0.117279,3401390,117279000
2017-07-26,0.116916,0.121375,0.105376,0.121197,1397260,121197000
2017-07-27,0.121414,0.124126,0.113375,0.114837,1182110,114837000
2017-07-28,0.115428,0.115442,0.105185,0.107068,1635930,107068000
2017-07-29,0.10565,0.108229,0.100309,0.108229,762957,108229000
2017-07-30,0.10811,0.109277,0.100129,0.100651,872950,100651000
2017-07-31,0.100739,0.104584,0.097958,0.10422,1389760,104220000
2017-08-01,0.104245,0.128921,0.10002,0.120664,2482780,120664000
2017-08-02,0.120649,0.131595,0.112906,0.116111,1744330,116111000
2017-08-03,0.116627,0.140694,0.113685,0.140694,2366370,140694000
2017-08-04,0.140756,0.150016,0.133684,0.139927,3161290,139927000
2017-08-05,0.140526,0.167292,0.13734,0.159064,2407170,159064000
2017-08-06,0.159102,0.174001,0.148619,0.167751,3754110,167751000
2017-08-07,0.165905,0.19233,0.157654,0.170751,4039340,170751000
2017-08-08,0.171663,0.184845,0.161222,0.170829,3251710,170829000
2017-08-09,0.170796,0.173222,0.157708,0.161036,2081780,161036000
2017-08-10,0.160163,0.215128,0.151108,0.199868,8292790,199868000
2017-08-11,0.198731,0.246374,0.189232,0.229309,14151000,229309000
2017-08-12,0.229814,0.231006,0.199048,0.209644,6035220,209644000
2017-08-13,0.209953,0.214369,0.187256,0.212219,4451430,212219000
2017-08-14,0.211863,0.21919,0.184978,0.197186,4794070,197186000
2017-08-15,0.197602,0.197835,0.174689,0.194342,3252610,194342000
2017-08-16,0.195755,0.218762,0.187434,0.218762,3915400,218762000
2017-08-17,0.219996,0.295392,0.211332,0.252561,25143200,252561000
2017-08-18,0.250854,0.250854,0.198555,0.215015,6258620,215015000
2017-08-19,0.213276,0.224282,0.188087,0.212615,3651390,212615000
2017-08-20,0.21143,0.211901,0.197134,0.206131,2804550,206131000
2017-08-21,0.206389,0.207054,0.191274,0.195028,2880320,195028000
2017-08-22,0.195342,0.198231,0.172232,0.189982,2433270,189982000
2017-08-23,0.189461,0.206971,0.186309,0.198384,2657560,198384000
2017-08-24,0.195281,0.20766,0.192801,0.205144,2158190,205144000
2017-08-25,0.205792,0.228791,0.202964,0.204303,2550250,204303000
2017-08-26,0.205165,0.20882,0.196753,0.203715,2347060,203715000
2017-08-27,0.203652,0.211852,0.202451,0.210028,2069570,210028000
2017-08-28,0.210025,0.236254,0.204585,0.227662,3780050,227662000
2017-08-29,0.228124,0.247443,0.223189,0.246818,5055580,246818000
2017-08-30,0.246734,0.253316,0.2227,0.237483,3429980,237483000
2017-08-31,0.237641,0.285709,0.235414,0.271803,6706840,271803000
2017-09-01,0.272326,0.308977,0.264262,0.292161,9031140,292161000
2017-09-02,0.291993,0.292109,0.234706,0.244449,4577840,244449000
2017-09-03,0.242396,0.271964,0.225316,0.241242,3681780,241242000
2017-09-04,0.241998,0.241998,0.168628,0.201452,5599610,201452000
2017-09-05,0.202195,0.225642,0.16923,0.218497,3374360,218497000
2017-09-06,0.217845,0.234281,0.211744,0.225347,3245920,225347000
2017-09-07,0.224084,0.249728,0.21591,0.247884,3218150,247884000
2017-09-08,0.249008,0.249752,0.19679,0.215725,4370790,215725000
2017-09-09,0.216223,0.22534,0.207196,0.219077,1684720,219077000
2017-09-10,0.219309,0.219368,0.192669,0.200025,2209730,200025000
2017-09-11,0.201248,0.213383,0.194833,0.212974,1987890,212974000
2017-09-12,0.213367,0.229853,0.201577,0.211839,3209470,211839000
2017-09-13,0.211731,0.211941,0.179449,0.19296,2182480,192960000
2017-09-14,0.193715,0.196861,0.149747,0.153102,2649260,153102000
2017-09-15,0.154636,0.19492,0.137394,0.189134,3170150,189134000
2017-09-16,0.187841,0.234219,0.17856,0.220771,5529540,220771000
2017-09-17,0.220687,0.241252,0.209776,0.235859,7105110,235859000
2017-09-18,0.235858,0.263096,0.228814,0.24581,10913600,245810000
2017-09-19,0.243668,0.243668,0.211504,0.211504,4074760,211504000
2017-09-20,0.211856,0.230746,0.205807,0.223386,3315670,223386000
2017-09-21,0.222461,0.226108,0.189529,0.202765,4504750,202765000
2017-09-22,0.201946,0.206507,0.185872,0.196522,2476800,196522000
2017-09-23,0.196012,0.213278,0.192172,0.211534,2074220,211534000
2017-09-24,0.211823,0.214732,0.198249,0.198249,2508610,198249000
2017-09-25,0.198387,0.217293,0.197845,0.215173,1913430,215173000
2017-09-26,0.215136,0.220188,0.210506,0.213436,1977590,213436000
2017-09-27,0.212823,0.234976,0.207746,0.232354,2667880,232354000
2017-09-28,0.234497,0.258492,0.233666,0.249281,5497280,249281000
2017-09-29,0.249416,0.249416,0.221576,0.236986,3098820,236986000
2017-09-30,0.235972,0.253563,0.235277,0.246012,2536680,246012000
2017-10-01,0.246144,0.258949,0.244727,0.255647,2773310,255647000
2017-10-02,0.253671,0.258993,0.25048,0.255674,2516540,255674000
2017-10-03,0.254962,0.272279,0.248986,0.265634,6341430,265634000
2017-10-04,0.263824,0.278332,0.243234,0.243567,5576470,243567000
2017-10-05,0.245436,0.249845,0.224653,0.232473,4610980,232473000
2017-10-06,0.23108,0.240281,0.22762,0.232911,2645430,232911000
2017-10-07,0.232407,0.233209,0.206347,0.214372,3773630,214372000
2017-10-08,0.213865,0.219123,0.186132,0.192375,3751940,192375000
2017-10-09,0.193164,0.198343,0.169204,0.189483,3172310,189483000
2017-10-10,0.191329,0.204759,0.180508,0.194932,2688870,194932000
2017-10-11,0.194973,0.202871,0.190568,0.192717,2858980,192717000
2017-10-12,0.19303,0.216736,0.176242,0.190453,4844030,190453000
2017-10-13,0.191549,0.195089,0.162208,0.174872,4281620,174872000
2017-10-14,0.174831,0.183101,0.169372,0.175499,1426580,175499000
2017-10-15,0.176428,0.176428,0.152709,0.158654,2073580,158654000
2017-10-16,0.158907,0.186772,0.142035,0.176811,4422080,176811000
2017-10-17,0.17608,0.196566,0.161113,0.165404,4007820,165404000
2017-10-18,0.165556,0.165556,0.152059,0.162438,1744130,162438000
2017-10-19,0.162817,0.167622,0.15054,0.153714,1773680,153714000
2017-10-20,0.153746,0.165749,0.152009,0.152958,1962980,152958000
2017-10-21,0.151794,0.15395,0.133686,0.143037,2251220,143037000
2017-10-22,0.143761,0.153527,0.138013,0.14239,1310690,142390000
2017-10-23,0.141987,0.143211,0.130652,0.141128,1366100,141128000
2017-10-24,0.139592,0.182936,0.135826,0.157755,3260800,157755000
2017-10-25,0.157797,0.159296,0.145851,0.154372,2026480,154372000
2017-10-26,0.153503,0.157988,0.146016,0.147397,1663850,147397000
2017-10-27,0.147531,0.148359,0.140947,0.142509,1306500,142509000
2017-10-28,0.143486,0.157107,0.141414,0.155709,2032030,155709000
2017-10-29,0.155104,0.157035,0.143382,0.145832,2217180,145832000
2017-10-30,0.146109,0.150053,0.142668,0.146813,1245900,146813000
2017-10-31,0.146643,0.167168,0.145623,0.154904,3375320,154904000
2017-11-01,0.153747,0.160958,0.137936,0.138513,2628910,138513000
2017-11-02,0.139612,0.173177,0.127822,0.166955,5297190,166955000
2017-11-03,0.163697,0.166195,0.127327,0.146845,3418640,146845000
2017-11-04,0.146493,0.146493,0.137842,0.141719,1581930,141719000
2017-11-05,0.141324,0.144884,0.138791,0.140744,1166850,140744000
2017-11-06,0.141019,0.142481,0.135678,0.137831,1565290,137831000
2017-11-07,0.138018,0.145746,0.13801,0.141934,1175570,141934000
2017-11-08,0.141745,0.155962,0.140031,0.149248,2300740,149248000
2017-11-09,0.149664,0.166868,0.149175,0.160317,2266610,160317000
2017-11-10,0.160076,0.161125,0.134577,0.139639,1616760,139639000
2017-11-11,0.139728,0.1456,0.13055,0.137147,1274050,137147000
2017-11-12,0.138002,0.138002,0.115952,0.124914,1549930,124914000
2017-11-13,0.124678,0.151925,0.123785,0.14345,2146280,143450000
2017-11-14,0.144157,0.150544,0.135131,0.147691,2805450,147691000
2017-11-15,0.145754,0.149775,0.138325,0.143508,2425150,143508000
2017-11-16,0.144264,0.17231,0.13939,0.167167,6494270,167167000
2017-11-17,0.166421,0.180135,0.155159,0.160654,5317800,160654000
2017-11-18,0.16146,0.165633,0.155645,0.162501,3096680,162501000
2017-11-19,0.163459,0.164833,0.158315,0.161358,2455030,161358000
2017-11-20,0.15993,0.163229,0.15641,0.157709,2961210,157709000
2017-11-21,0.157763,0.166981,0.152876,0.15469,2777640,154690000
2017-11-22,0.154814,0.167832,0.154544,0.167282,3086240,167282000
2017-11-23,0.166951,0.167897,0.157045,0.158281,3089820,158281000
2017-11-24,0.158582,0.161391,0.15453,0.160319,3428690,160319000
2017-11-25,0.160128,0.165884,0.155781,0.165884,3787990,165884000
2017-11-26,0.166252,0.179395,0.165484,0.179284,4057580,179284000
2017-11-27,0.179267,0.188937,0.17652,0.186623,4168600,186623000
2017-11-28,0.186629,0.195637,0.185511,0.195462,4521830,195462000
2017-11-29,0.195337,0.206646,0.149889,0.151431,5918270,151431000
2017-11-30,0.155341,0.174726,0.140673,0.159573,3391230,159573000
2017-12-01,0.159462,0.1788,0.154044,0.176916,3118700,176916000
2017-12-02,0.177254,0.177254,0.16734,0.169221,3125470,169221000
2017-12-03,0.17016,0.179702,0.160182,0.170244,3795080,170244000
2017-12-04,0.170007,0.204616,0.169102,0.19244,7164930,192440000
2017-12-05,0.192188,0.226835,0.187,0.224739,9751950,224739000
2017-12-06,0.224128,0.227733,0.193441,0.206024,10626800,206024000
2017-12-07,0.204538,0.20908,0.168851,0.173906,8750000,173906000
2017-12-08,0.174933,0.189441,0.169128,0.186056,5905930,186056000
2017-12-09,0.185408,0.19952,0.17494,0.185353,4858860,185353000
2017-12-10,0.184967,0.184967,0.155022,0.175097,4934790,175097000
2017-12-11,0.175378,0.235737,0.174918,0.210838,14784600,210838000
2017-12-12,0.213106,0.272181,0.20349,0.245799,30706800,245799000
2017-12-13,0.245033,0.254383,0.223079,0.238908,11660800,238908000
2017-12-14,0.237202,0.248894,0.22438,0.240201,13308900,240201000
2017-12-15,0.240416,0.243402,0.212466,0.235625,9697550,235625000
2017-12-16,0.2376,0.271318,0.237299,0.270852,12336400,270852000
2017-12-17,0.270604,0.351926,0.269124,0.311358,25909600,311358000
2017-12-18,0.312227,0.43694,0.309387,0.395567,32789600,395567000
2017-12-19,0.39511,0.417235,0.358429,0.375701,21628900,375701000
2017-12-20,0.376195,0.377025,0.320021,0.376895,16978500,376895000
2017-12-21,0.378768,0.412889,0.351044,0.370376,21032000,370376000
2017-12-22,0.371063,0.37478,0.219856,0.302083,13553800,302083000
2017-12-23,0.304869,0.363694,0.304869,0.327864,9969610,327864000
2017-12-24,0.331396,0.373256,0.287734,0.373256,9932210,373256000
2017-12-25,0.373529,0.461718,0.354356,0.390715,27227000,390715000
2017-12-26,0.389784,0.450194,0.340387,0.404879,22083600,404879000
2017-12-27,0.407426,0.453465,0.380762,0.406465,27499600,406465000
2017-12-28,0.40452,0.40452,0.330953,0.381722,16323400,381722000
2017-12-29,0.384596,0.40261,0.358923,0.381674,13222900,381674000
2017-12-30,0.379237,0.379237,0.322974,0.35393,14934100,353930000
2017-12-31,0.350872,0.432559,0.34635,0.412203,18495600,412203000
2018-01-01,0.413187,0.492197,0.391297,0.475599,23566200,475599000
2018-01-02,0.473987,0.628335,0.473987,0.5633,61507700,563300000
2018-01-03,0.565701,0.677083,0.512517,0.651219,53393700,651219000
2018-01-04,0.645153,0.684671,0.605694,0.634125,49913400,634125000
2018-01-05,0.62423,0.663463,0.52455,0.552881,46643000,552881000
2018-01-06,0.556086,0.749462,0.55308,0.663905,51922100,663905000
2018-01-07,0.662447,0.841514,0.662447,0.758233,78834400,758233000
2018-01-08,0.760422,0.923245,0.587154,0.848184,71550600,848184000
2018-01-09,0.853708,0.980702,0.816096,0.891962,86957600,891962000
2018-01-10,0.896923,0.896923,0.737879,0.802175,48395100,802175000
2018-01-11,0.800209,0.800209,0.620202,0.653207,34119300,653207000
2018-01-12,0.666512,0.768036,0.635554,0.74205,32465900,742050000
2018-01-13,0.743016,0.790479,0.734059,0.763973,29202700,763973000
2018-01-14,0.765929,0.765929,0.640277,0.662359,26944900,662359000
2018-01-15,0.660657,0.729438,0.610609,0.689569,28859800,689569000
2018-01-16,0.691414,0.691414,0.366936,0.483813,27355600,483813000
2018-01-17,0.480423,0.58824,0.350937,0.58824,26334000,588240000
2018-01-18,0.593239,0.66037,0.567425,0.591967,33982500,591967000
2018-01-19,0.586826,0.633686,0.55767,0.593371,18967600,593371000
2018-01-20,0.598119,0.676622,0.597418,0.652433,14603300,652433000
2018-01-21,0.653467,0.653467,0.522816,0.555487,10269600,555487000
2018-01-22,0.559888,0.57466,0.463517,0.511591,16621400,511591000
2018-01-23,0.514352,0.578114,0.47221,0.578114,17113700,578114000
2018-01-24,0.576263,0.621625,0.527145,0.543128,35591900,543128000
2018-01-25,0.550764,0.568472,0.540225,0.555015,19994100,555015000
2018-01-26,0.55454,0.563009,0.497166,0.558874,16465300,558874000
2018-01-27,0.558062,0.664915,0.549425,0.662215,30672200,662215000
2018-01-28,0.661919,0.661919,0.61746,0.650049,25628900,650049000
2018-01-29,0.647782,0.657008,0.593307,0.607161,19974100,607161000
2018-01-30,0.607354,0.608368,0.507159,0.509349,16844700,509349000
2018-01-31,0.509461,0.528765,0.482229,0.517065,17508700,517065000
2018-02-01,0.519383,0.530553,0.422669,0.462054,13799300,462054000
2018-02-02,0.461756,0.461756,0.326891,0.416206,7016480,416206000
2018-02-03,0.418332,0.46603,0.383645,0.448572,8570000,448572000
2018-02-04,0.447139,0.460013,0.356754,0.385504,8016560,385504000
2018-02-05,0.381815,0.389144,0.280792,0.295087,7563880,295087000
2018-02-06,0.295635,0.38663,0.231117,0.357246,9245340,357246000
2018-02-07,0.35601,0.383495,0.318011,0.340785,7712480,340785000
2018-02-08,0.340409,0.393811,0.340409,0.372876,5728650,372876000
2018-02-09,0.374397,0.398851,0.355634,0.387052,4454490,387052000
2018-02-10,0.38729,0.407441,0.343835,0.361326,4431120,361326000
2018-02-11,0.360629,0.360629,0.32207,0.333647,2814260,333647000
2018-02-12,0.335346,0.388829,0.335346,0.380451,3689740,380451000
2018-02-13,0.380143,0.381604,0.340399,0.347663,3333760,347663000
2018-02-14,0.347633,0.402257,0.346107,0.395896,4580830,395896000
2018-02-15,0.394789,0.428994,0.394391,0.414574,5466000,414574000
2018-02-16,0.413734,0.441928,0.412514,0.435563,4964520,435563000
2018-02-17,0.436889,0.481932,0.432206,0.479139,5396170,479139000
2018-02-18,0.481088,0.481088,0.415468,0.4246,4917400,424600000
2018-02-19,0.422276,0.437537,0.410763,0.425791,4354620,425791000
2018-02-20,0.426294,0.439669,0.388404,0.391724,5555850,391724000
2018-02-21,0.391426,0.405547,0.362684,0.363677,4339370,363677000
2018-02-22,0.363656,0.37796,0.336697,0.341856,3569820,341856000
2018-02-23,0.341099,0.365211,0.334707,0.359387,2803740,359387000
2018-02-24,0.357943,0.364518,0.332954,0.339745,3452860,339745000
2018-02-25,0.338516,0.378488,0.338516,0.356711,5791560,356711000
2018-02-26,0.356728,0.371857,0.349295,0.365594,2650280,365594000
2018-02-27,0.366952,0.378358,0.358892,0.365449,3505340,365449000
2018-02-28,0.364864,0.374405,0.339458,0.340086,3183110,340086000
2018-03-01,0.339976,0.403773,0.328186,0.374938,11112000,374938000
2018-03-02,0.373657,0.418654,0.369649,0.405679,13092800,405679000
2018-03-03,0.404781,0.406489,0.373031,0.379234,5018260,379234000
2018-03-04,0.378781,0.379706,0.367716,0.376859,3257860,376859000
2018-03-05,0.376595,0.391938,0.374227,0.375513,4017680,375513000
2018-03-06,0.375588,0.375588,0.334184,0.338273,3151660,338273000
2018-03-07,0.337471,0.346364,0.277994,0.299935,4940190,299935000
2018-03-08,0.298525,0.309998,0.268783,0.271218,3217760,271218000
2018-03-09,0.269369,0.2711,0.22946,0.259717,5051810,259717000
2018-03-10,0.258741,0.296706,0.258741,0.261025,4266990,261025000
2018-03-11,0.2599,0.280528,0.251583,0.272858,2583620,272858000
2018-03-12,0.272,0.279918,0.255859,0.261717,6952680,261717000
2018-03-13,0.260966,0.267216,0.245337,0.246668,4214560,246668000
2018-03-14,0.246661,0.251562,0.215635,0.22115,4645650,221150000
2018-03-15,0.221354,0.225045,0.186964,0.195941,7128880,195941000
2018-03-16,0.196785,0.205228,0.191247,0.197728,4389510,197728000
2018-03-17,0.198651,0.201822,0.18663,0.190163,4629150,190163000
2018-03-18,0.1897,0.189917,0.156901,0.189207,5125320,189207000
2018-03-19,0.189039,0.206083,0.184619,0.204119,4389990,204119000
2018-03-20,0.206148,0.221051,0.19614,0.211607,4744160,211607000
2018-03-21,0.212079,0.225229,0.206217,0.208152,5095830,208152000
2018-03-22,0.207912,0.217945,0.192553,0.207624,3824490,207624000
2018-03-23,0.208129,0.211858,0.195378,0.211858,5034550,211858000
2018-03-24,0.21429,0.235244,0.211529,0.215019,5436620,215019000
2018-03-25,0.212356,0.221881,0.204398,0.210988,4093880,210988000
2018-03-26,0.211551,0.233671,0.184982,0.216878,11853000,216878000
2018-03-27,0.21678,0.26145,0.206477,0.226107,20462500,226107000
2018-03-28,0.2243,0.233325,0.218682,0.223775,7325310,223775000
2018-03-29,0.223284,0.224641,0.186172,0.188864,4810120,188864000
2018-03-30,0.188415,0.190857,0.176944,0.185911,4906680,185911000
2018-03-31,0.185831,0.195823,0.185831,0.195289,4017800,195289000
2018-04-01,0.195568,0.197938,0.174754,0.186136,4474620,186136000
2018-04-02,0.186898,0.200733,0.185507,0.199357,4822270,199357000
2018-04-03,0.199335,0.225461,0.199335,0.211568,10359800,211568000
2018-04-04,0.211399,0.211828,0.187472,0.188309,4339240,188309000
2018-04-05,0.187869,0.211638,0.180591,0.185819,7091280,185819000
2018-04-06,0.185539,0.188966,0.179205,0.180172,4242680,180172000
2018-04-07,0.180331,0.196904,0.18015,0.194678,4672030,194678000
2018-04-08,0.19509,0.202685,0.194572,0.199976,4223320,199976000
2018-04-09,0.199381,0.202288,0.183913,0.187006,4486340,187006000
2018-04-10,0.187525,0.19898,0.183323,0.19898,5211810,198980000
2018-04-11,0.19899,0.210221,0.197025,0.209018,4803470,209018000
2018-04-12,0.208478,0.233402,0.199337,0.233311,5925880,233311000
2018-04-13,0.234238,0.259842,0.227069,0.2421,7614480,242100000
2018-04-14,0.242326,0.261219,0.241163,0.257346,5032090,257346000
2018-04-15,0.257177,0.266862,0.257177,0.266862,4998180,266862000
2018-04-16,0.267449,0.273727,0.25991,0.271688,7550920,271688000
2018-04-17,0.271823,0.281638,0.266217,0.274953,7087260,274953000
2018-04-18,0.274827,0.402724,0.27463,0.361764,48542100,361764000
2018-04-19,0.36244,0.401703,0.353847,0.384186,27273800,384186000
2018-04-20,0.383429,0.418643,0.372616,0.407727,16586600,407727000
2018-04-21,0.405404,0.412996,0.376078,0.41141,8605380,411410000
2018-04-22,0.41282,0.444652,0.401102,0.425449,10641500,425449000
2018-04-23,0.423968,0.438266,0.422633,0.435824,7346400,435824000
2018-04-24,0.435338,0.469561,0.435338,0.458046,10757500,458046000
2018-04-25,0.457921,0.458297,0.380483,0.403847,10950800,403847000
2018-04-26,0.407347,0.439768,0.399228,0.43925,7506600,439250000
2018-04-27,0.43994,0.447372,0.41667,0.418297,5786420,418297000
2018-04-28,0.416056,0.471707,0.41577,0.44105,12786800,441050000
2018-04-29,0.440325,0.465133,0.435038,0.465133,7606110,465133000
2018-04-30,0.465091,0.502423,0.444017,0.479718,12709500,479718000
2018-05-01,0.480199,0.508905,0.442289,0.503444,14562200,503444000
2018-05-02,0.504219,0.523011,0.489825,0.491364,12751200,491364000
2018-05-03,0.490932,0.51646,0.488557,0.49158,15010800,491580000
2018-05-04,0.490363,0.501506,0.478427,0.482687,6894470,482687000
2018-05-05,0.482148,0.487889,0.443374,0.450836,10395000,450836000
2018-05-06,0.451134,0.453949,0.419688,0.437427,6016770,437427000
2018-05-07,0.437753,0.43949,0.382824,0.405995,6942380,405995000
2018-05-08,0.408217,0.420731,0.380933,0.391668,6111690,391668000
2018-05-09,0.391597,0.391822,0.36418,0.379371,5609840,379371000
2018-05-10,0.378682,0.394201,0.365482,0.383166,8556110,383166000
2018-05-11,0.381353,0.381353,0.31717,0.348191,7594750,348191000
2018-05-12,0.347384,0.367031,0.330351,0.363629,5268220,363629000
2018-05-13,0.36609,0.392253,0.355403,0.389423,4894890,389423000
2018-05-14,0.389918,0.41377,0.366876,0.404774,6042450,404774000
2018-05-15,0.403851,0.407073,0.366792,0.372427,4664060,372427000
2018-05-16,0.373185,0.407366,0.344623,0.392283,10878100,392283000
2018-05-17,0.392524,0.421358,0.355735,0.357854,8947410,357854000
2018-05-18,0.357857,0.368052,0.346978,0.361729,3644390,361729000
2018-05-19,0.362119,0.363086,0.345912,0.348088,2770420,348088000
2018-05-20,0.348429,0.356133,0.344268,0.351259,2004930,351259000
2018-05-21,0.351664,0.356934,0.343855,0.344437,2447770,344437000
2018-05-22,0.344411,0.345614,0.308194,0.309015,2773260,309015000
2018-05-23,0.308834,0.314927,0.271097,0.297605,5796060,297605000
2018-05-24,0.298139,0.325157,0.281058,0.311497,5523260,311497000
2018-05-25,0.312017,0.31233,0.286548,0.291022,2025840,291022000
2018-05-26,0.290833,0.294643,0.28306,0.283559,1710280,283559000
2018-05-27,0.283345,0.284034,0.277606,0.280541,1441200,280541000
2018-05-28,0.280487,0.281543,0.250261,0.250261,2265200,250261000
2018-05-29,0.250335,0.283549,0.246147,0.281625,3041930,281625000
2018-05-30,0.281352,0.288373,0.263494,0.266625,2293530,266625000
2018-05-31,0.266585,0.284225,0.264858,0.277734,2369600,277734000
2018-06-01,0.277993,0.28036,0.268894,0.27838,1844110,278380000
2018-06-02,0.277973,0.297933,0.273478,0.292916,3215640,292916000
2018-06-03,0.291533,0.304288,0.289888,0.29579,2391740,295790000
2018-06-04,0.294376,0.2969,0.278744,0.281798,1894160,281798000
2018-06-05,0.281792,0.283941,0.264471,0.278908,2525110,278908000
2018-06-06,0.278839,0.278995,0.264844,0.270386,1666000,270386000
2018-06-07,0.270451,0.277843,0.270098,0.277027,2101040,277027000
2018-06-08,0.277543,0.278378,0.267161,0.272297,1643000,272297000
2018-06-09,0.272348,0.277075,0.265697,0.265697,1578590,265697000
2018-06-10,0.265738,0.265738,0.221597,0.228183,2505850,228183000
2018-06-11,0.228179,0.235093,0.22265,0.233626,1920940,233626000
2018-06-12,0.234054,0.234054,0.203749,0.208202,2402470,208202000
2018-06-13,0.208681,0.208681,0.187511,0.195023,1606920,195023000
2018-06-14,0.19505,0.223492,0.189896,0.219573,2641910,219573000
2018-06-15,0.219425,0.243617,0.213305,0.235921,4135940,235921000
2018-06-16,0.23441,0.258054,0.233871,0.241798,7265280,241798000
2018-06-17,0.242629,0.2559,0.230049,0.230407,3459530,230407000
2018-06-18,0.229953,0.260111,0.228404,0.257204,4118300,257204000
2018-06-19,0.257546,0.259492,0.247405,0.255756,3475430,255756000
2018-06-20,0.255545,0.271791,0.24198,0.263447,3376880,263447000
2018-06-21,0.263738,0.310229,0.263738,0.308857,7712090,308857000
2018-06-22,0.30546,0.307346,0.242329,0.249035,7381380,249035000
2018-06-23,0.249713,0.279568,0.246839,0.275959,4754520,275959000
2018-06-24,0.276485,0.276485,0.235592,0.257319,3549900,257319000
2018-06-25,0.256403,0.261452,0.245845,0.247712,3054560,247712000
2018-06-26,0.249666,0.251447,0.225684,0.225933,2278780,225933000
2018-06-27,0.225055,0.228222,0.217491,0.223741,1713500,223741000
2018-06-28,0.22371,0.225225,0.204879,0.205587,1902540,205587000
2018-06-29,0.204318,0.220344,0.198294,0.218404,2184470,218404000
2018-06-30,0.218216,0.243749,0.218072,0.243023,2690800,243023000
2018-07-01,0.24263,0.259303,0.23637,0.25742,2366250,257420000
2018-07-02,0.258049,0.275968,0.249102,0.271738,3659320,271738000
2018-07-03,0.271335,0.27617,0.245309,0.249576,3674380,249576000
