"Date","Open","High","Low","Close","Volume","MarketCap"
2018-12-30,0.238111,0.246567,0.236032,0.24534,3969056,116145564
2018-12-31,0.24589,0.24589,0.234188,0.236507,3677411,111963944
2019-01-01,0.237379,0.244946,0.233941,0.244825,3030976,115902018
2019-01-02,0.245519,0.261092,0.242394,0.256114,4986096,121246054
2019-01-03,0.255706,0.270197,0.254161,0.260199,10974517,123180030
2019-01-04,0.261138,0.277663,0.257757,0.274433,11963006,129918474
2019-01-05,0.274095,0.286417,0.2676,0.268999,10325781,127346042
2019-01-06,0.268566,0.291858,0.262134,0.288062,9745961,136370265
2019-01-07,0.288367,0.293171,0.275832,0.276888,7110862,131080759
2019-01-08,0.276542,0.286618,0.266325,0.275129,8607177,130247706
2019-01-09,0.27556,0.288539,0.27556,0.286137,9807740,135459141
2019-01-10,0.286535,0.29895,0.234806,0.24186,14045321,114498072
2019-01-11,0.240503,0.246134,0.236176,0.24247,6304154,114786930
2019-01-12,0.242177,0.242338,0.236869,0.24013,3297268,113678996
2019-01-13,0.240091,0.241387,0.215821,0.216882,5970805,102673499
2019-01-14,0.216932,0.238326,0.216932,0.23257,5407390,110100374
2019-01-15,0.233269,0.236127,0.222459,0.224401,5121093,106232992
2019-01-16,0.224201,0.235994,0.223123,0.232568,4567853,110099311
2019-01-17,0.232334,0.245829,0.229577,0.245829,6391581,116377019
2019-01-18,0.246323,0.251385,0.233764,0.237467,6366970,112418469
2019-01-19,0.237869,0.24699,0.237254,0.244408,3893028,115704301
2019-01-20,0.244028,0.245635,0.228483,0.232504,4512371,110069171
2019-01-21,0.232157,0.233451,0.226605,0.232403,3909598,110021329
2019-01-22,0.232488,0.235161,0.221293,0.232166,5891952,109908719
2019-01-23,0.231734,0.235921,0.223776,0.228655,5288467,108247021
2019-01-24,0.228646,0.233856,0.227102,0.230943,3264291,109329760
2019-01-25,0.231555,0.233263,0.225535,0.228068,3667524,107969051
2019-01-26,0.227951,0.233052,0.226864,0.228069,3357436,107969606
2019-01-27,0.228163,0.228554,0.216461,0.221614,4806309,104913494
2019-01-28,0.221388,0.222409,0.198407,0.206163,5502195,97598921
2019-01-29,0.206312,0.206944,0.196324,0.200252,4928889,94800866
2019-01-30,0.200227,0.210136,0.198183,0.204746,5492611,96928009
2019-01-31,0.20458,0.207941,0.186664,0.188759,8371606,89359979
2019-02-01,0.189141,0.194952,0.185607,0.19285,4827701,91296657
2019-02-02,0.192695,0.193861,0.189394,0.192776,3166387,91261437
2019-02-03,0.1922,0.192566,0.185877,0.187017,2671704,88535013
2019-02-04,0.187596,0.1902,0.186177,0.189075,3551540,89509518
2019-02-05,0.188761,0.190524,0.186587,0.18797,3586021,88986330
2019-02-06,0.188449,0.188947,0.181131,0.186547,4348496,88312759
2019-02-07,0.187202,0.227572,0.187202,0.209589,29618472,99220836
2019-02-08,0.209371,0.228932,0.201821,0.223923,13229072,106006547
2019-02-09,0.223672,0.223845,0.217061,0.220817,5683923,104536411
2019-02-10,0.221002,0.227783,0.21469,0.222041,6843588,105115796
2019-02-11,0.222368,0.231422,0.216598,0.22946,6269555,108627976
2019-02-12,0.2296,0.233109,0.223768,0.227439,7781157,107671218
2019-02-13,0.22724,0.232731,0.218694,0.221071,6295972,104656571
2019-02-14,0.220419,0.222512,0.215073,0.218122,4229641,103260582
2019-02-15,0.218226,0.228055,0.217764,0.222339,5276590,105256966
2019-02-16,0.22223,0.227367,0.218413,0.223856,4745837,105975026
2019-02-17,0.223711,0.235394,0.223031,0.232735,7530368,110178385
2019-02-18,0.232174,0.245465,0.229032,0.243355,8227873,115205934
2019-02-19,0.242979,0.246691,0.234198,0.240121,11167465,113674936
2019-02-20,0.23952,0.245741,0.234886,0.244156,7489368,115584969
2019-02-21,0.24412,0.250866,0.240312,0.242702,7823165,114896766
2019-02-22,0.242398,0.252911,0.242184,0.252608,5509021,119586377
2019-02-23,0.252288,0.277227,0.248076,0.27624,13944219,130773866
2019-02-24,0.277297,0.289298,0.236421,0.236695,17902809,112053220
2019-02-25,0.236522,0.252552,0.236522,0.251147,9802460,118894676
2019-02-26,0.250918,0.291923,0.248141,0.269239,41208782,127459754
2019-02-27,0.270103,0.2815,0.262267,0.27388,17353427,129656559
2019-02-28,0.274709,0.302302,0.270221,0.290499,24693848,137524203
2019-03-01,0.289033,0.313794,0.288767,0.294063,26360485,139211318
2019-03-02,0.289089,0.292949,0.278748,0.281907,12806148,133456528
2019-03-03,0.283269,0.298059,0.279989,0.28274,11750471,133851115
2019-03-04,0.281766,0.283669,0.260798,0.269822,10716565,127735451
2019-03-05,0.270326,0.295754,0.264089,0.288463,11391033,136560421
2019-03-06,0.287772,0.289699,0.281452,0.284609,9862228,134736006
2019-03-07,0.284381,0.336188,0.282633,0.321302,32630483,152106343
2019-03-08,0.322855,0.347574,0.311285,0.321936,34533641,152406847
2019-03-09,0.320704,0.376103,0.317224,0.376057,45687405,178027926
2019-03-10,0.389433,0.389433,0.339691,0.354277,36444221,167716934
2019-03-11,0.35556,0.358345,0.31765,0.328952,21995013,155727957
2019-03-12,0.328513,0.355414,0.315679,0.341494,18759616,161665392
2019-03-13,0.34243,0.356572,0.330923,0.332443,13440088,157380750
2019-03-14,0.332513,0.337017,0.319785,0.332093,14605924,157215154
2019-03-15,0.331567,0.347842,0.326503,0.341537,11821435,161685917
2019-03-16,0.342423,0.34623,0.335505,0.342695,10802742,162233921
2019-03-17,0.3423,0.342774,0.327201,0.334734,9472466,158465296
2019-03-18,0.335109,0.341682,0.324461,0.330273,11610090,156353269
2019-03-19,0.330258,0.351343,0.330156,0.348389,19614399,164929493
2019-03-20,0.348998,0.348998,0.333781,0.339625,14138505,160780759
2019-03-21,0.339877,0.34442,0.307808,0.319253,18673530,151136664
2019-03-22,0.319508,0.329351,0.317466,0.321849,11252435,152365696
2019-03-23,0.321451,0.329354,0.319571,0.327547,11128572,155062725
2019-03-24,0.327289,0.349748,0.321102,0.337179,24752976,159622847
2019-03-25,0.337589,0.354307,0.311293,0.319923,27524704,151453669
2019-03-26,0.319312,0.321874,0.307224,0.315563,14108420,149389635
2019-03-27,0.315661,0.333319,0.315661,0.330801,14483575,156603457
2019-03-28,0.330887,0.331039,0.324722,0.3277,10087951,155135328
2019-03-29,0.3277,0.332396,0.323796,0.331816,11671841,157083687
2019-03-30,0.331217,0.353577,0.326564,0.335101,15511164,158639102
2019-03-31,0.335101,0.346739,0.3306,0.346178,12382911,163883020
2019-04-01,0.346234,0.357716,0.338757,0.349347,18687192,165383305
2019-04-02,0.349557,0.389235,0.347874,0.386235,22939476,182846462
2019-04-03,0.386056,0.434579,0.383237,0.401654,37520666,190145532
2019-04-04,0.401505,0.432222,0.388296,0.403068,20310447,190815170
2019-04-05,0.403499,0.438141,0.403499,0.435919,15409240,206366816
2019-04-06,0.435761,0.462617,0.422567,0.445233,24687014,210776347
2019-04-07,0.445065,0.467945,0.436314,0.441605,17652246,209058826
2019-04-08,0.441823,0.447096,0.414908,0.430795,16614616,203941427
2019-04-09,0.430795,0.430832,0.399109,0.407152,13008624,192748384
2019-04-10,0.405436,0.420537,0.400467,0.4039,12706476,191208758
2019-04-11,0.403345,0.405504,0.349863,0.376537,14923879,178255167
2019-04-12,0.376034,0.383419,0.354327,0.377426,9995992,178675801
2019-04-13,0.376855,0.38424,0.365149,0.370014,7020793,175167333
2019-04-14,0.370014,0.382983,0.365921,0.382102,8393289,180889559
2019-04-15,0.382102,0.386784,0.352447,0.357257,10053780,169127777
2019-04-16,0.357393,0.370407,0.353463,0.37018,8323792,175245802
2019-04-17,0.369442,0.37377,0.358222,0.363992,8015247,172316419
2019-04-18,0.363578,0.380417,0.362087,0.37426,10980753,177177102
2019-04-19,0.374232,0.37525,0.363191,0.369696,7946084,175016391
2019-04-20,0.369696,0.388613,0.369156,0.378026,12059887,178959846
2019-04-21,0.37809,0.380703,0.348431,0.361229,8660554,171008323
2019-04-22,0.361319,0.426036,0.358532,0.408079,31365255,193187344
2019-04-23,0.407922,0.426724,0.382297,0.383117,21379103,181370068
2019-04-24,0.383117,0.389783,0.350574,0.389783,14602191,184525759
2019-04-25,0.389959,0.402992,0.349797,0.354284,15949363,167720457
2019-04-26,0.355234,0.364269,0.345242,0.357282,9986412,169139700
2019-04-27,0.35757,0.366034,0.350585,0.360937,6350163,170870003
2019-04-28,0.361386,0.363967,0.351422,0.354201,5808651,167680969
2019-04-29,0.353844,0.355569,0.32196,0.327881,8536137,155221022
2019-04-30,0.327998,0.341926,0.320276,0.341712,8280781,161768602
2019-05-01,0.34165,0.345109,0.32999,0.33462,6818836,158411205
2019-05-02,0.334756,0.341649,0.332145,0.335785,8093506,158963101
2019-05-03,0.335785,0.348767,0.333612,0.339104,8777766,160534068
2019-05-04,0.339104,0.35058,0.328472,0.33586,8550441,158998222
2019-05-05,0.335379,0.342965,0.331266,0.336508,6032451,159305303
2019-05-06,0.336903,0.342787,0.320371,0.336014,7309865,159071058
2019-05-07,0.336031,0.346779,0.320924,0.320924,7852825,151927633
2019-05-08,0.320461,0.323571,0.311174,0.31752,5460892,150316292
2019-05-09,0.31752,0.320893,0.292899,0.293861,7207098,139115884
2019-05-10,0.293901,0.324965,0.293365,0.32113,8507446,152024887
2019-05-11,0.320975,0.36275,0.313256,0.344628,13509915,163149069
2019-05-12,0.346278,0.353234,0.315205,0.325328,10882614,154012605
2019-05-13,0.325328,0.360913,0.321634,0.349601,13340449,165503510
2019-05-14,0.349207,0.384734,0.344419,0.37482,16265385,177442276
2019-05-15,0.374957,0.404655,0.371574,0.403254,14463080,190903109
2019-05-16,0.402646,0.432699,0.370076,0.390689,20759915,184954669
2019-05-17,0.390628,0.392996,0.340108,0.372875,15244551,176521506
2019-05-18,0.372875,0.389204,0.365054,0.371445,13094611,175844555
2019-05-19,0.371482,0.39238,0.371482,0.387107,16480264,183259085
2019-05-20,0.38758,0.38758,0.361229,0.372514,12874356,176350751
2019-05-21,0.37274,0.429048,0.371119,0.404627,24995812,191553224
2019-05-22,0.403694,0.417367,0.372631,0.379405,20886767,179612651
2019-05-23,0.378467,0.389214,0.353752,0.385658,20372632,182573205
2019-05-24,0.386113,0.3965,0.380594,0.388712,16549156,184019033
2019-05-25,0.388712,0.389361,0.374293,0.379049,12203420,179444284
2019-05-26,0.378506,0.385594,0.366847,0.383462,15461245,181533596
2019-05-27,0.383217,0.408026,0.381675,0.397531,17669833,188193979
2019-05-28,0.397387,0.407407,0.380384,0.399464,19513646,189108967
2019-05-29,0.399354,0.421159,0.381777,0.409645,22104386,193928701
2019-05-30,0.409501,0.447449,0.37839,0.390426,34932918,184830054
2019-05-31,0.390426,0.400104,0.368973,0.399041,19471214,188908585
2019-06-01,0.399193,0.402791,0.385478,0.390598,15948497,184911892
2019-06-02,0.390598,0.45335,0.388313,0.431652,39508057,204346983
2019-06-03,0.431743,0.431743,0.386971,0.389217,26141944,184258167
2019-06-04,0.389025,0.39174,0.351507,0.360308,23971782,170572031
2019-06-05,0.360458,0.372908,0.355144,0.362485,19929244,171602592
2019-06-06,0.362166,0.374482,0.353103,0.365775,18301651,173160556
2019-06-07,0.365815,0.389798,0.362635,0.381342,14932318,180529848
2019-06-08,0.381163,0.389542,0.373721,0.380662,11677844,180207837
2019-06-09,0.380497,0.381722,0.350002,0.355677,11786130,168379869
2019-06-10,0.355527,0.380804,0.352993,0.379955,13942039,179873093
2019-06-11,0.379591,0.383351,0.368019,0.379226,12499660,179528195
2019-06-12,0.379815,0.401452,0.379398,0.396003,18002875,187470576
2019-06-13,0.395869,0.398237,0.384317,0.386162,15786147,182811849
2019-06-14,0.38565,0.389956,0.361097,0.374172,19720850,177135582
2019-06-15,0.374169,0.382908,0.367968,0.37437,13588647,177229382
2019-06-16,0.374335,0.383534,0.365781,0.369162,15950695,174763561
